name,lat,lon,year,event_count
"Невский пр., д. 20",59.93630900,30.32122200,2015.0,40
"Невский пр., д. 20",59.93630900,30.32122200,2016.0,31
"Невский пр., д. 20",59.93630900,30.32122200,2017.0,22
"Невский пр., д. 20",59.93630900,30.32122200,2018.0,25
"Невский пр., д. 20",59.93630900,30.32122200,2019.0,24
"Невский пр., д. 22",59.93594400,30.32409700,2017.0,1
"Невский пр., д. 22-24",59.93594400,30.32409700,2002.0,4
"Невский пр., д. 22-24",59.93594400,30.32409700,2003.0,3
"Невский пр., д. 22-24",59.93594400,30.32409700,2004.0,2
"Невский пр., д. 22-24",59.93594400,30.32409700,2006.0,2
"Невский пр., д. 22-24",59.93594400,30.32409700,2011.0,3
"Невский пр., д. 22-24",59.93594400,30.32409700,2012.0,1
"Невский пр., д. 22-24",59.93594400,30.32409700,2013.0,1
"Невский пр., д. 22-24",59.93594400,30.32409700,2015.0,5
"Невский пр., д. 22-24",59.93594400,30.32409700,2016.0,4
"Невский пр., д. 24",59.93594400,30.32409700,2013.0,48
"Невский пр., д. 24",59.93594400,30.32409700,2014.0,12
"Невский пр., д. 24",59.93594400,30.32409700,2015.0,5
"Невский пр., д. 24",59.93594400,30.32409700,2016.0,5
"Невский пр., д. 24",59.93594400,30.32409700,2018.0,3
"Невский пр., д. 28",59.93584000,30.32586600,2005.0,1
"Невский пр., д. 28",59.93584000,30.32586600,2006.0,2
"Невский пр., д. 28",59.93584000,30.32586600,2007.0,22
"Невский пр., д. 28",59.93584000,30.32586600,2008.0,22
"Невский пр., д. 28",59.93584000,30.32586600,2009.0,22
"Невский пр., д. 28",59.93584000,30.32586600,2010.0,38
"Невский пр., д. 28",59.93584000,30.32586600,2011.0,63
"Невский пр., д. 28",59.93584000,30.32586600,2012.0,43
"Невский пр., д. 28",59.93584000,30.32586600,2013.0,23
"Невский пр., д. 28",59.93584000,30.32586600,2015.0,6
"Невский пр., д. 28",59.93584000,30.32586600,2016.0,9
"Невский пр., д. 28",59.93584000,30.32586600,2017.0,13
"Невский пр., д. 28",59.93584000,30.32586600,2018.0,7
"Невский пр., д. 28",59.93584000,30.32586600,2019.0,4
"Невский пр., д. 3",59.93678700,30.31264300,2002.0,1
"Невский пр., д. 30",59.93553800,30.32734000,2010.0,3
"Невский пр., д. 30",59.93553800,30.32734000,2011.0,1
"Невский пр., д. 32-34",59.93551100,30.32903700,2011.0,18
"Невский пр., д. 32-34",59.93551100,30.32903700,2012.0,9
"Невский пр., д. 32-34",59.93551100,30.32903700,2017.0,1
"Невский пр., д. 35",59.93417200,30.33263100,2012.0,2
"Невский пр., д. 35",59.93417200,30.33263100,2018.0,1
"Невский пр., д. 39",59.93304500,30.33982600,2006.0,2
"Невский пр., д. 39",59.93304500,30.33982600,2015.0,1
"Невский пр., д. 39",59.93304500,30.33982600,2016.0,1
"Невский пр., д. 39",59.93304500,30.33982600,2017.0,1
"Невский пр., д. 41",59.93277000,30.34484800,2010.0,1
"Невский пр., д. 41",59.93277000,30.34484800,2011.0,1
"Невский пр., д. 46",59.93477700,30.33356500,2007.0,1
"Невский пр., д. 46",59.93477700,30.33356500,2010.0,25
"Невский пр., д. 46",59.93477700,30.33356500,2011.0,68
"Невский пр., д. 46",59.93477700,30.33356500,2012.0,18
"Невский пр., д. 46",59.93477700,30.33356500,2013.0,35
"Невский пр., д. 46",59.93477700,30.33356500,2014.0,38
"Невский пр., д. 46",59.93477700,30.33356500,2015.0,57
"Невский пр., д. 46",59.93477700,30.33356500,2016.0,51
"Невский пр., д. 46",59.93477700,30.33356500,2017.0,59
"Невский пр., д. 46",59.93477700,30.33356500,2018.0,94
"Невский пр., д. 46",59.93477700,30.33356500,2019.0,44
"Невский пр., д. 48",59.93475400,30.33426600,2013.0,3
"Невский пр., д. 48",59.93475400,30.33426600,2014.0,10
"Невский пр., д. 48",59.93475400,30.33426600,2015.0,1
"Невский пр., д. 48",59.93475400,30.33426600,2018.0,7
"Невский пр., д. 56",59.93419900,30.33807400,2015.0,3
"Невский пр., д. 60",59.93406000,30.33917000,2001.0,1
"Невский пр., д. 60",59.93406000,30.33917000,2010.0,1
"Невский пр., д. 60",59.93406000,30.33917000,2012.0,1
"Невский пр., д. 60",59.93406000,30.33917000,2013.0,1
"Невский пр., д. 60",59.93406000,30.33917000,2015.0,1
"Невский пр., д. 60",59.93406000,30.33917000,2018.0,1
"Невский пр., д. 60",59.93406000,30.33917000,2019.0,2
"Невский пр., д. 63",59.93181500,30.35283400,2011.0,1
"Невский пр., д. 66",59.93375800,30.34200900,2000.0,1
"Невский пр., д. 66",59.93375800,30.34200900,2001.0,2
"Невский пр., д. 66",59.93375800,30.34200900,2002.0,1
"Невский пр., д. 66",59.93375800,30.34200900,2006.0,1
"Невский пр., д. 66",59.93375800,30.34200900,2007.0,1
"Невский пр., д. 66",59.93375800,30.34200900,2008.0,1
"Невский пр., д. 66",59.93375800,30.34200900,2009.0,1
"Невский пр., д. 66",59.93375800,30.34200900,2010.0,56
"Невский пр., д. 66",59.93375800,30.34200900,2011.0,199
"Невский пр., д. 66",59.93375800,30.34200900,2012.0,32
"Невский пр., д. 66",59.93375800,30.34200900,2013.0,5
"Невский пр., д. 66",59.93375800,30.34200900,2014.0,2
"Невский пр., д. 66",59.93375800,30.34200900,2015.0,2
"Невский пр., д. 66",59.93375800,30.34200900,2016.0,47
"Невский пр., д. 66",59.93375800,30.34200900,2017.0,49
"Невский пр., д. 66",59.93375800,30.34200900,2018.0,45
"Невский пр., д. 66",59.93375800,30.34200900,2019.0,32
"Невский пр., д. 67",59.93163400,30.35387600,2013.0,3
"Невский пр., д. 70",59.93324400,30.34573700,1999.0,3
"Невский пр., д. 70",59.93324400,30.34573700,2000.0,5
"Невский пр., д. 70",59.93324400,30.34573700,2001.0,4
"Невский пр., д. 70",59.93324400,30.34573700,2002.0,2
"Невский пр., д. 70",59.93324400,30.34573700,2003.0,9
"Невский пр., д. 70",59.93324400,30.34573700,2004.0,7
"Невский пр., д. 70",59.93324400,30.34573700,2005.0,1
"Невский пр., д. 70",59.93324400,30.34573700,2017.0,6
"Невский пр., д. 70",59.93324400,30.34573700,2018.0,2
"Невский пр., д. 70",59.93324400,30.34573700,2019.0,5
"Невский пр., д. 71",59.93151700,30.35507100,2016.0,1
"Невский пр., д. 71",59.93151700,30.35507100,2019.0,1
"Невский пр., д. 74",59.93302300,30.34733600,2013.0,4
"Невский пр., д. 78",59.93287900,30.34859400,2013.0,1
"Невский пр., д. 7/9",59.93660700,30.31426000,2000.0,1
"Невский пр., д. 8",59.93698500,30.31488000,2013.0,1
"Невский пр., д. 8",59.93698500,30.31488000,2014.0,8
"Невский пр., д. 81",59.93094400,30.35950800,2006.0,1
"Невский пр., д. 81",59.93094400,30.35950800,2012.0,3
"Невский пр., д. 81",59.93094400,30.35950800,2013.0,6
"Невский пр., д. 81",59.93094400,30.35950800,2014.0,2
"Невский пр., д. 81",59.93094400,30.35950800,2016.0,4
"Невский пр., д. 81",59.93094400,30.35950800,2017.0,1
"Невский пр., д. 85",59.93014600,30.36205900,2019.0,1
"Невский пр., д. 86",59.93264400,30.35049800,1999.0,1
"Невский пр., д. 86",59.93264400,30.35049800,2000.0,1
"Невский пр., д. 86",59.93264400,30.35049800,2002.0,3
"Невский пр., д. 86",59.93264400,30.35049800,2004.0,2
"Невский пр., д. 86",59.93264400,30.35049800,2006.0,1
"Невский пр., д. 86",59.93264400,30.35049800,2007.0,2
"Невский пр., д. 86",59.93264400,30.35049800,2008.0,1
"Невский пр., д. 86",59.93264400,30.35049800,2010.0,1
"Невский пр., д. 86",59.93264400,30.35049800,2011.0,2
"Невский пр., д. 86",59.93264400,30.35049800,2012.0,1
"Невский пр., д. 86",59.93264400,30.35049800,2013.0,4
"Невский пр., д. 86",59.93264400,30.35049800,2014.0,4
"Невский пр., д. 86",59.93264400,30.35049800,2015.0,7
"Невский пр., д. 86",59.93264400,30.35049800,2017.0,3
"Невский пр., д. 86",59.93264400,30.35049800,2018.0,5
"Невский пр., д. 86",59.93264400,30.35049800,2019.0,1
"Невский пр., д. 88",59.93246400,30.35180100,2008.0,1
"Невский пр., д. 88",59.93246400,30.35180100,2014.0,1
"Невский пр., д. 90-92",59.93238300,30.35240300,2007.0,1
"Невский пр., д. 90-92Б",59.93236000,30.35306700,2017.0,2
"Невский пр., д. 92",59.93238300,30.35240300,2002.0,1
"Невский пр., д. 92",59.93238300,30.35240300,2004.0,1
"Невский пр., д. 92",59.93238300,30.35240300,2009.0,2
"Невский пр., д. 92",59.93238300,30.35240300,2013.0,2
"Некрасова, д. 10",59.93915800,30.35227700,2010.0,3
"Некрасова, д. 10",59.93915800,30.35227700,2011.0,4
"Некрасова, д. 23",59.93861300,30.35869100,2019.0,7
"Некрасова, д. 36",59.93893300,30.35930200,2017.0,1
"Некрасова, д. 40",59.93888300,30.36139500,2004.0,17
"Некрасова, д. 40",59.93888300,30.36139500,2005.0,62
"Некрасова, д. 40",59.93888300,30.36139500,2006.0,51
"Некрасовский сквер, у памятника Некрасову",59.93738700,30.36751200,2012.0,1
"Николаевская, д. 16",59.87666200,29.95453000,1999.0,1
"Никольская, д. 13",60.04461700,30.30522300,2011.0,1
"Никольская, д. 13",60.04461700,30.30522300,2012.0,1
"Никольская пл., д. 2",59.92311200,30.30233900,2007.0,1
"Никольская пл., д. 2",59.92311200,30.30233900,2010.0,1
"Никольская пл., д. 2",59.92311200,30.30233900,2011.0,1
"Никольская пл., д. 2",59.92311200,30.30233900,2014.0,1
"Никольская пл., д. 2",59.92311200,30.30233900,2015.0,1
"Никольская пл., д. 2",59.92311200,30.30233900,2016.0,2
"Никольская пл., д. 2",59.92311200,30.30233900,2017.0,3
"Никольская пл., д. 2",59.92311200,30.30233900,2018.0,3
"Никольская пл., д. 2",59.92311200,30.30233900,2019.0,1
"Никольская пл., д. 6",59.92279600,30.30263600,2007.0,1
"Никольская пл., д. 6",59.92279600,30.30263600,2010.0,1
"Никольская пл., д. 6",59.92279600,30.30263600,2016.0,1
"Никольский переулок, д. 8",59.92065000,30.30453100,2014.0,1
"Новгородская ул., д. 27",59.94226400,30.39229700,2010.0,1
"Новгородская ул., д. 27",59.94226400,30.39229700,2011.0,2
"Новгородская ул., д. 27",59.94226400,30.39229700,2012.0,3
"Новгородская ул., д. 27",59.94226400,30.39229700,2013.0,3
"Новгородская ул., д. 27",59.94226400,30.39229700,2014.0,3
"Новгородская ул., д. 27",59.94226400,30.39229700,2015.0,6
"Новгородская ул., д. 27",59.94226400,30.39229700,2016.0,4
"Новгородская ул., д. 27",59.94226400,30.39229700,2017.0,3
"Новгородская ул., д. 27",59.94226400,30.39229700,2018.0,11
"Новгородская ул., д. 27",59.94226400,30.39229700,2019.0,4
"Новгородская ул., д. 5А",59.93299600,30.38487700,2019.0,2
"Новоизмайловский пр., д. 48",59.85339200,30.30658900,2007.0,2
"Новоизмайловский пр., д. 48",59.85339200,30.30658900,2017.0,2
"Новолитовская, д. 5, корпус 4",59.97865100,30.34893500,2012.0,1
"Новолитовская ул., д. 15А",59.98036200,30.35492700,2012.0,1
"Новолитовская ул., д. 15А",59.98036200,30.35492700,2013.0,1
"Новолитовская ул., д. 15А",59.98036200,30.35492700,2015.0,1
"Новолитовская ул., д. 15А",59.98036200,30.35492700,2016.0,2
"Новоорловская, д. 40",60.04833200,30.29435300,2010.0,1
"Новочеркасский пр., д. 49",59.92519100,30.41520400,2019.0,2
"Новый Петергоф, Эрлеровский бульвар, д. 18",59.87271500,29.90862600,2017.0,1
"Обводный, д. 118",59.90810100,30.30735200,2012.0,2
"Обводный, д. 118",59.90810100,30.30735200,2013.0,1
"Обводный, д. 118",59.90810100,30.30735200,2014.0,1
"Обводный, д. 138",59.90864700,30.28007000,2010.0,1
"Обводный, д. 138",59.90864700,30.28007000,2011.0,2
"Обводный, д. 199-201",59.90956700,30.28422000,2010.0,1
"Обводный, д. 199-201",59.90956700,30.28422000,2011.0,1
"Обводный, д. 60",59.91540000,30.34207200,2012.0,4
"Обводный, д. 60",59.91540000,30.34207200,2013.0,4
"Обводный, д. 74",59.91095600,30.32863300,2016.0,2
"Обводный, д. 74",59.91095600,30.32863300,2017.0,1
"Обводный, д. 74А",59.91095600,30.32863300,2017.0,2
"Обуховской обороны, д. 105",59.89522200,30.43406800,2005.0,1
"Обуховской обороны, д. 105",59.89522200,30.43406800,2006.0,4
"Обуховской обороны, д. 105",59.89522200,30.43406800,2007.0,3
"Обуховской обороны, д. 105",59.89522200,30.43406800,2011.0,1
"Обуховской обороны, д. 105",59.89522200,30.43406800,2012.0,1
"Обуховской обороны, д. 105",59.89522200,30.43406800,2013.0,1
"Обуховской обороны, д. 105",59.89522200,30.43406800,2015.0,1
"Обуховской обороны, д. 105",59.89522200,30.43406800,2017.0,2
"Обуховской обороны, д. 105",59.89522200,30.43406800,2018.0,2
"Обуховской обороны, д. 105",59.89522200,30.43406800,2019.0,1
"Обуховской обороны, д. 151",59.87980900,30.44667200,2010.0,1
"Обуховской обороны, д. 223",59.86401500,30.46604800,2009.0,1
"Октябрьская наб., д. 64/1",59.88079400,30.45418200,2017.0,1
"Ораниенбаумский пр., д. 39в",59.89686500,29.77376200,2013.0,1
Павловск,59.68641100,30.43159800,2013.0,1
Павловский парк,59.69368200,30.46673100,2011.0,1
"Павловское шоссе, д. 6",59.71040700,30.41417100,2014.0,1
"Павловск, Павловский парк, Тярлевская просека",59.70197300,30.45331900,2015.0,1
"Павловск, Садовая ул., д. 20",59.68514000,30.45410100,2015.0,1
"Павловск, ул., д. 1-го Мая, д. 6",59.68641100,30.43159800,2012.0,1
"Павловск, ул., Конюшенная ул., ул., д. 7",59.68568000,30.44217100,2004.0,9
"Павловск, ул., Конюшенная ул., ул., д. 7",59.68568000,30.44217100,2010.0,1
"Павловск, ул., Конюшенная ул., ул., д. 7",59.68568000,30.44217100,2011.0,1
"Павловск, ул., Конюшенная ул., ул., д. 7",59.68568000,30.44217100,2016.0,1
Памятник Достоевскому,59.93909500,30.31586800,2010.0,1
Памятник Маяковскому,59.93909500,30.31586800,2013.0,5
Памятник Маяковскому,59.93909500,30.31586800,2014.0,1
Памятник Маяковскому,59.93909500,30.31586800,2015.0,1
Памятник Маяковскому,59.93909500,30.31586800,2016.0,8
Памятник Маяковскому,59.93909500,30.31586800,2017.0,5
"Парголовская, д. 13/2",59.98604300,30.34580000,2008.0,1
"Пер. Антоненко, д. 4",59.93093500,30.31098100,2001.0,1
"Пер. Антоненко, д. 4",59.93093500,30.31098100,2007.0,1
"Пер. Антоненко, д. 5",59.92971800,30.31155600,2015.0,1
"Перекупной переулок, д. 12/13",59.92901500,30.37802300,2010.0,3
"Перекупной переулок, д. 12/13",59.92901500,30.37802300,2011.0,2
"Перекупной переулок, д. 12/13",59.92901500,30.37802300,2012.0,4
"Перекупной переулок, д. 12/13",59.92901500,30.37802300,2013.0,1
"Перекупной переулок, д. 12/13",59.92901500,30.37802300,2015.0,1
"Перекупной переулок, д. 12/13",59.92901500,30.37802300,2016.0,1
"Пестеля, д. 27",59.94271900,30.34949200,2018.0,1
"Пестеля, д. 7",59.94219600,30.34130800,2010.0,1
"Пестеля, д. 7",59.94219600,30.34130800,2011.0,2
"Пестеля, д. 7",59.94219600,30.34130800,2012.0,1
"Пестеля, д. 7",59.94219600,30.34130800,2016.0,1
Петергоф,59.88402700,29.90857200,2004.0,1
"Петергоф, Александрийская ул., д. 8",59.88402700,29.90857200,2013.0,1
"Петергоф, Нижний Парк, у ""Шахматной Горы""",59.88549800,29.91384500,2004.0,1
"Петергоф, привокзальная площадь",59.86516700,29.92507400,2015.0,1
"Петергоф, Санкт-Петербургский пр-кт, д. 34",59.87936700,29.91044900,2015.0,1
"Петергоф, ул. Ботаническая, д. 66/5",59.87430900,29.82713100,2003.0,1
"Петергоф, ул. Ботаническая, д. 66/5",59.87430900,29.82713100,2004.0,2
"Петергоф, ул. Ботаническая, д. 66/5",59.87430900,29.82713100,2006.0,1
"Петергоф, ул. Царицынская, д. 2",59.87621900,29.91616300,2013.0,1
"Петергоф, ул. Царицынская, д. 2",59.87621900,29.91616300,2015.0,1
"Петергоф, Ульяновская ул., д. 3",59.88157000,29.82360000,2002.0,1
"Петергоф, Ульяновская ул., д. 3",59.88157000,29.82360000,2004.0,1
"Петергоф, Эрлеровский б-р, д. 18",59.87271500,29.90862600,2011.0,1
"Петергоф, Эрлеровский б-р, д. 18",59.87271500,29.90862600,2012.0,1
"Петергоф, Эрлеровский б-р, д. 18",59.87271500,29.90862600,2013.0,2
"Петергоф, Эрлеровский б-р, д. 18",59.87271500,29.90862600,2015.0,6
"Петергоф, Эрлеровский б-р, д. 18",59.87271500,29.90862600,2016.0,5
"Петергоф, Эрлеровский б-р, д. 18",59.87271500,29.90862600,2017.0,1
"Петергоф, Эрлеровский б-р, д. 18",59.87271500,29.90862600,2018.0,2
"Петергоф, Эрлеровский б-р, д. 18",59.87271500,29.90862600,2019.0,4
"Петрозаводская ул., д. 7Б",59.96398000,30.29234100,2012.0,13
Петропавловская крепость,59.94897800,30.30779200,2006.0,1
"Петропавловская крепость, д. 3",59.94955100,30.31664100,2001.0,1
"Печатника Григорьева, д. 13",59.91867400,30.34860300,2014.0,4
"Печатника Григорьева, д. 13",59.91867400,30.34860300,2015.0,4
"Печатника Григорьева, д. 13",59.91867400,30.34860300,2016.0,10
"Печатника Григорьева, д. 13",59.91867400,30.34860300,2018.0,3
"Печатника Григорьева, д. 13",59.91867400,30.34860300,2019.0,2
"Печатника Григорьева, д. 2",59.91963100,30.35182800,2016.0,1
"Пионерская пл., д. 1",59.92001800,30.33467900,2013.0,1
"Пионерская ул., д. 32",59.96038100,30.28262100,2011.0,12
"Пионерская ул., д. 32",59.96038100,30.28262100,2012.0,11
"Пионерская ул., д. 32",59.96038100,30.28262100,2014.0,1
"Пионерская ул., д. 34",59.96111600,30.27986400,2011.0,1
"Пионерская ул., д. 34",59.96111600,30.27986400,2012.0,1
"Пирогова, д. 18",59.92837900,30.30034500,2013.0,5
"Пирогова, д. 18",59.92837900,30.30034500,2017.0,1
"Пирогова, д. 18",59.92837900,30.30034500,2018.0,1
"Пироговская наб., д. 5/2",59.95698900,30.34135300,2012.0,1
"Пироговская наб., д. 5/2",59.95698900,30.34135300,2018.0,1
"Пл. Декабристов, д. 1",59.93592200,30.30097400,2004.0,4
Пл. Искусств,59.93727800,30.33165200,2012.0,1
"пл. Искусств, д. 4",59.93671500,30.33373600,2001.0,31
"пл. Искусств, д. 4",59.93671500,30.33373600,2002.0,55
"пл. Искусств, д. 4",59.93671500,30.33373600,2003.0,33
"пл. Искусств, д. 4",59.93671500,30.33373600,2004.0,19
"пл. Искусств, д. 4",59.93671500,30.33373600,2005.0,9
"пл. Искусств, д. 4",59.93671500,30.33373600,2006.0,11
"пл. Искусств, д. 4",59.93671500,30.33373600,2007.0,10
"пл. Искусств, д. 4",59.93671500,30.33373600,2008.0,9
"пл. Искусств, д. 4",59.93671500,30.33373600,2009.0,15
"пл. Искусств, д. 4",59.93671500,30.33373600,2010.0,15
"пл. Искусств, д. 4",59.93671500,30.33373600,2011.0,13
"пл. Искусств, д. 4",59.93671500,30.33373600,2012.0,2
"пл. Искусств, д. 4",59.93671500,30.33373600,2013.0,1
"пл. Искусств, д. 4",59.93671500,30.33373600,2014.0,3
"пл. Искусств, д. 4",59.93671500,30.33373600,2015.0,2
"пл. Искусств, д. 4",59.93671500,30.33373600,2017.0,1
"Пл. Ленина, д. 1",59.95384500,30.35689400,2008.0,1
"Пл. Ленина, д. 1",59.95384500,30.35689400,2010.0,1
"Пл. Ленина, д. 1",59.95384500,30.35689400,2011.0,1
"Пл. Ленина, д. 1",59.95384500,30.35689400,2012.0,1
"Пл. Ленина, д. 1",59.95384500,30.35689400,2014.0,1
"Пл. Ленина, д. 1",59.95384500,30.35689400,2015.0,1
"Пл. Ленина, д. 1",59.95384500,30.35689400,2016.0,2
"Пл. Ленина, д. 1",59.95384500,30.35689400,2018.0,2
"Пл. Ленина, д. 1",59.95384500,30.35689400,2019.0,1
"пл. Островского, д. 6",59.93177000,30.33626900,2001.0,1
"пл. Островского, д. 6",59.93177000,30.33626900,2006.0,1
"пл. Островского, д. 6",59.93177000,30.33626900,2010.0,1
"пл. Островского, д. 6",59.93177000,30.33626900,2011.0,1
"пл. Островского, д. 6",59.93177000,30.33626900,2012.0,2
"пл. Островского, д. 6",59.93177000,30.33626900,2013.0,4
"пл. Островского, д. 6",59.93177000,30.33626900,2014.0,1
"пл. Островского, д. 6",59.93177000,30.33626900,2015.0,1
"пл. Островского, д. 6",59.93177000,30.33626900,2018.0,2
"пл. Островского, д.6",59.93177000,30.33626900,2009.0,1
Пл. Победы,59.84309100,30.32196800,2018.0,1
"Пл. Растрелли, д. 1А",59.94884800,30.39555800,2013.0,1
"Пл. Стачек, д. 4",59.90052000,30.27607300,2003.0,1
"Пл. Стачек, д. 4",59.90052000,30.27607300,2012.0,1
"пл. Труда, д. 4",59.93323500,30.29577300,2013.0,2
"пл. Труда, д. 4",59.93323500,30.29577300,2014.0,1
"пл. Чернышевского, д. 6",59.86847800,30.31739500,2006.0,1
"пл. Чернышевского, д. 6",59.86847800,30.31739500,2010.0,3
"пл. Чернышевского, д. 6",59.86847800,30.31739500,2011.0,29
"пл. Чернышевского, д. 6",59.86847800,30.31739500,2012.0,17
"пл. Чернышевского, д. 6",59.86847800,30.31739500,2013.0,13
"пл. Чернышевского, д. 6",59.86847800,30.31739500,2014.0,10
"пл. Чернышевского, д. 6",59.86847800,30.31739500,2015.0,15
"пл. Чернышевского, д. 6",59.86847800,30.31739500,2016.0,12
"пл. Чернышевского, д. 6",59.86847800,30.31739500,2017.0,12
"пл. Чернышевского, д. 6",59.86847800,30.31739500,2018.0,17
"пл. Чернышевского, д. 6",59.86847800,30.31739500,2019.0,18
под мостом Александра Невского со стороны Заневского пр.,59.92501500,30.38274800,2006.0,1
"Подъездной переулок, д. 12",59.91849400,30.33378100,2011.0,1
"Политехническая ул., д. 29",60.00746100,30.37310000,2018.0,1
"Полтавская ул., д. 3",59.92810800,30.37035100,2007.0,2
"Полтавская ул., д. 7",59.92681400,30.36858100,2004.0,1
"Потемкинская ул., д. 2",59.94759500,30.36887800,2017.0,1
"Потемкинская ул., д. 2",59.94759500,30.36887800,2018.0,1
"Потемкинская ул., д. 4",59.94581500,30.36878800,2012.0,2
"Потемкинская ул., д. 4",59.94581500,30.36878800,2016.0,1
"Потемкинская ул., д. 4а",59.94645900,30.36917400,2015.0,4
"Почтамтская ул., д. 1",59.93300500,30.30466600,2011.0,1
"Почтамтская ул., д. 14",59.93168800,30.30112700,2009.0,2
"Почтамтская ул., д. 14",59.93168800,30.30112700,2017.0,1
"Почтамтский переулок, д. 4",59.93253100,30.30188100,2011.0,1
"Почтамтский переулок, д. 4",59.93253100,30.30188100,2014.0,1
"Правды, д. 12",59.92310300,30.34258400,2018.0,1
"Правды, д. 16",59.92230000,30.34113800,2004.0,1
"Правды, д. 9",59.92345900,30.34217100,2016.0,1
"Преображенская пл., д. 4",59.94359300,30.35234000,2006.0,1
"Преображенская пл., д. 4",59.94359300,30.35234000,2007.0,1
"Преображенская пл., д. 4",59.94359300,30.35234000,2008.0,1
"Преображенская пл., д. 4",59.94359300,30.35234000,2010.0,1
"Преображенская пл., д. 4",59.94359300,30.35234000,2013.0,1
Преображенская площадь,59.94295300,30.35197100,2002.0,1
Преображенская площадь,59.94295300,30.35197100,2012.0,3
"Приморский пр., д. 74",59.98409800,30.20277000,2016.0,1
"Приморский пр., д. 74",59.98409800,30.20277000,2019.0,1
"Приморское шоссе, д. 471",59.99501200,30.14877200,2011.0,1
"Причал на наб. Макарова, 26",59.94819900,30.28146300,2015.0,1
Причал на Университетской набережной у д. 3,59.94969000,30.27827400,2012.0,1
Причал на Фонтанке 53,59.92145700,30.31590400,2013.0,1
"пр. Науки, д. 44",60.00628700,30.42637000,2011.0,1
"Пролетарская ул., д. 36",59.82848700,30.09885300,2018.0,1
"Промышленная, д. 17а",59.89793900,30.26308300,2016.0,1
"Просвещения, д. 74",60.04202900,30.39151500,2003.0,1
"Профессора Качалова, д. 8",59.91471000,30.39904300,2015.0,1
"Профессора Попова, д. 10",59.97087500,30.31236500,2011.0,1
"Профессора Попова, д. 47",59.97118100,30.28706800,2001.0,1
"Профессора Попова, д. 47",59.97118100,30.28706800,2019.0,2
"Проф. Попова, д. 10",59.97087500,30.31236500,2007.0,2
"Проф. Попова, д. 10",59.97087500,30.31236500,2008.0,2
"Проф. Попова, д. 10",59.97087500,30.31236500,2009.0,6
"Проф. Попова, д. 10",59.97087500,30.31236500,2010.0,9
"Проф. Попова, д. 10",59.97087500,30.31236500,2011.0,2
"Проф. Попова, д. 10",59.97087500,30.31236500,2012.0,2
"Проф. Попова, д. 10",59.97087500,30.31236500,2013.0,5
"Проф. Попова, д. 10",59.97087500,30.31236500,2014.0,4
"Проф. Попова, д. 10",59.97087500,30.31236500,2015.0,7
"Проф. Попова, д. 10",59.97087500,30.31236500,2016.0,7
"Проф. Попова, д. 10",59.97087500,30.31236500,2017.0,9
"Проф. Попова, д. 10",59.97087500,30.31236500,2018.0,2
"Проф. Попова, д. 23",59.97123100,30.31367600,2008.0,1
"Проф. Попова, д. 23",59.97123100,30.31367600,2015.0,1
"Проф. Попова, д. 23",59.97123100,30.31367600,2016.0,1
"пр. Просвещения, д. 19",60.05270300,30.33119300,2005.0,3
"пр. Просвещения, д. 19",60.05270300,30.33119300,2006.0,5
"пр. Просвещения, д. 19",60.05270300,30.33119300,2007.0,2
"пр. Пятилеток, д. 1",59.92153400,30.46789000,2004.0,1
"пр. Сизова, д. 20, к. 1",60.00913000,30.27350400,2014.0,1
"пр. Юрия Гагарина, 17",59.86308900,30.33485000,2009.0,1
"пр. Юрия Гагарина, д. 8",59.86920500,30.34002400,2009.0,1
Пушкин,59.72246300,30.41694700,2010.0,6
Пушкин,59.72246300,30.41694700,2011.0,8
Пушкин,59.72246300,30.41694700,2016.0,1
Пушкин,59.72246300,30.41694700,2019.0,1
"Пушкин, Московское шоссе, д. 23",59.71310200,30.42622600,2002.0,1
"Пушкин, Московское шоссе, д. 23",59.71310200,30.42622600,2011.0,1
"Пушкин, Московское шоссе, д. 23",59.71310200,30.42622600,2014.0,1
"Пушкин, Набережная, д. 14",59.71585700,30.41356000,2003.0,1
"Пушкин, Набережная, д. 14",59.71585700,30.41356000,2016.0,1
"Пушкин, Нижний (Отдельный) парк",59.70550000,30.42613600,2015.0,1
"Пушкин, Нижний (Отдельный) парк",59.70550000,30.42613600,2016.0,1
"Пушкин, Нижний Отдельный парк",59.70550000,30.42613600,2016.0,1
"Пушкинская, д. 10",59.92951500,30.35755900,2001.0,2
"Пушкинская, д. 10",59.92951500,30.35755900,2002.0,2
"Пушкинская, д. 9",59.92963700,30.35673200,2005.0,1
"Пушкинская, д. 9",59.92963700,30.35673200,2006.0,4
"Пушкинская, д. 9",59.92963700,30.35673200,2007.0,3
"Пушкинская, д. 9",59.92963700,30.35673200,2008.0,1
"Пушкинская, д. 9",59.92963700,30.35673200,2010.0,1
"Пушкинская, д. 9",59.92963700,30.35673200,2011.0,2
"Пушкинская, д. 9",59.92963700,30.35673200,2012.0,3
"Пушкинская, д. 9",59.92963700,30.35673200,2013.0,3
"Пушкинская, д. 9",59.92963700,30.35673200,2014.0,1
"Пушкинская ул., д. 10",59.92951500,30.35755900,2007.0,1
"Пушкинская ул., д. 10",59.92951500,30.35755900,2009.0,1
"Пушкинская ул., д. 10",59.92951500,30.35755900,2013.0,2
"Пушкинская ул., д. 9",59.92963700,30.35673200,2003.0,9
"Пушкинская ул., д. 9",59.92963700,30.35673200,2004.0,27
